,SurveyYear,level_2,Val,type
297,2004,TotalExpensesMensTeamandWomensTeam,620274.0,TotalExpensesMensTeamandWomensTeam0.75
298,2004,ExpensesMenCoedTeam,125948.0345,ExpensesMenCoedTeam0.75
299,2004,ExpensesWomenCoedTeam,155012.9655,ExpensesWomenCoedTeam0.75
300,2004,TotalExpensesMenCoedTeamandWomenCoedTeam,280961.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.75
301,2004,TotalExpensesMensTeamandMenCoedTeam,331496.5,TotalExpensesMensTeamandMenCoedTeam0.75
302,2004,TotalExpensesWomensTeamandWomenCoedTeam,287473.974125,TotalExpensesWomensTeamandWomenCoedTeam0.75
303,2004,TotalExpensesMensTeamWomensTeamandCoedTeam,615816.0,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
304,2004,UNITID,229137.5,UNITID0.9
305,2004,ClassificationName,13.0,ClassificationName0.9
306,2004,SanctionCode,3.0,SanctionCode0.9
307,2004,MaleUndergraduates,4492.600000000008,MaleUndergraduates0.9
308,2004,FemaleUndergraduates,5400.200000000001,FemaleUndergraduates0.9
309,2004,TotalUndergraduates,9844.0,TotalUndergraduates0.9
310,2004,SportCode,2.0,SportCode0.9
311,2004,ParticipantsMensTeam,21.0,ParticipantsMensTeam0.9
312,2004,ParticipantsWomensTeam,18.0,ParticipantsWomensTeam0.9
313,2004,ParticipantsMenCoedTeam,13.0,ParticipantsMenCoedTeam0.9
314,2004,ParticipantsWomenCoedTeam,16.0,ParticipantsWomenCoedTeam0.9
315,2004,TotalParticipantsMensTeamMenCoedTeam,21.0,TotalParticipantsMensTeamMenCoedTeam0.9
316,2004,TotalParticipantsWomensTeamWomenCoedTeam,18.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
317,2004,OperatingExpensesperParticipantMensTeam,14608.000000000047,OperatingExpensesperParticipantMensTeam0.9
318,2004,OperatingExpensesperTeamMensTeam,223313.0000000004,OperatingExpensesperTeamMensTeam0.9
319,2004,OperatingExpensesperParticipantWomensTeam,11508.200000000015,OperatingExpensesperParticipantWomensTeam0.9
320,2004,OperatingExpensesperTeamWomensTeam,154593.00000000003,OperatingExpensesperTeamWomensTeam0.9
321,2004,TotalOperatingExpensesMensTeamandWomensTeam,384297.80000000045,TotalOperatingExpensesMensTeamandWomensTeam0.9
322,2004,OperatingExpensesperParticipantMenCoedTeam,1781.689655,OperatingExpensesperParticipantMenCoedTeam0.9
323,2004,OperatingExpensesperTeamMenCoedTeam,23161.96552,OperatingExpensesperTeamMenCoedTeam0.9
324,2004,OperatingExpensesperParticipantWomenCoedTeam,1781.689655,OperatingExpensesperParticipantWomenCoedTeam0.9
325,2004,OperatingExpensesperTeamWomenCoedTeam,28507.03448,OperatingExpensesperTeamWomenCoedTeam0.9
326,2004,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,51669.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.9
327,2004,RevenuesMensTeam,1026759.7999999998,RevenuesMensTeam0.9
328,2004,RevenuesWomensTeam,499199.2000000004,RevenuesWomensTeam0.9
329,2004,TotalRevenuesForMensTeamandWomensTeam,1663078.8000000007,TotalRevenuesForMensTeamandWomensTeam0.9
330,2004,RevenuesMenCoedTeam,39528.06897,RevenuesMenCoedTeam0.9
331,2004,RevenuesWomenCoedTeam,48649.93103,RevenuesWomenCoedTeam0.9
332,2004,TotalRevenuesMenCoedTeamWomenCoedTeam,88178.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.9
333,2004,TotalRevenuesMensTeamandMenCoedTeam,1023133.5,TotalRevenuesMensTeamandMenCoedTeam0.9
334,2004,TotalRevenuesWomensTeamandWomenCoedTeam,489119.0,TotalRevenuesWomensTeamandWomenCoedTeam0.9
335,2004,TotalRevenuesMensTeamWomensTeamandCoedTeam,1662471.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
336,2004,ExpensesMensTeam,1118684.9999999995,ExpensesMensTeam0.9
337,2004,ExpensesWomensTeam,869901.2000000009,ExpensesWomensTeam0.9
338,2004,TotalExpensesMensTeamandWomensTeam,1979577.600000001,TotalExpensesMensTeamandWomensTeam0.9
339,2004,ExpensesMenCoedTeam,125948.0345,ExpensesMenCoedTeam0.9
340,2004,ExpensesWomenCoedTeam,155012.9655,ExpensesWomenCoedTeam0.9
341,2004,TotalExpensesMenCoedTeamandWomenCoedTeam,280961.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.9
342,2004,TotalExpensesMensTeamandMenCoedTeam,1105976.0,TotalExpensesMensTeamandMenCoedTeam0.9
343,2004,TotalExpensesWomensTeamandWomenCoedTeam,854436.0,TotalExpensesWomensTeamandWomenCoedTeam0.9
344,2004,TotalExpensesMensTeamWomensTeamandCoedTeam,1963583.5,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
345,2005,UNITID,122987.8,UNITID0.1
346,2005,ClassificationName,2.0,ClassificationName0.1
347,2005,SanctionCode,1.0,SanctionCode0.1
348,2005,MaleUndergraduates,315.0,MaleUndergraduates0.1
349,2005,FemaleUndergraduates,400.0,FemaleUndergraduates0.1
350,2005,TotalUndergraduates,758.0,TotalUndergraduates0.1
351,2005,SportCode,2.0,SportCode0.1
352,2005,ParticipantsMensTeam,12.0,ParticipantsMensTeam0.1
353,2005,ParticipantsWomensTeam,10.0,ParticipantsWomensTeam0.1
354,2005,ParticipantsMenCoedTeam,10.0,ParticipantsMenCoedTeam0.1
355,2005,ParticipantsWomenCoedTeam,8.0,ParticipantsWomenCoedTeam0.1
356,2005,TotalParticipantsMensTeamMenCoedTeam,12.0,TotalParticipantsMensTeamMenCoedTeam0.1
357,2005,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
358,2005,OperatingExpensesperParticipantMensTeam,856.6,OperatingExpensesperParticipantMensTeam0.1
359,2005,OperatingExpensesperTeamMensTeam,12904.5,OperatingExpensesperTeamMensTeam0.1
360,2005,OperatingExpensesperParticipantWomensTeam,833.9000000000001,OperatingExpensesperParticipantWomensTeam0.1
361,2005,OperatingExpensesperTeamWomensTeam,10142.3,OperatingExpensesperTeamWomensTeam0.1
362,2005,TotalOperatingExpensesMensTeamandWomensTeam,24429.2,TotalOperatingExpensesMensTeamandWomensTeam0.1
363,2005,OperatingExpensesperParticipantMenCoedTeam,227.7777778,OperatingExpensesperParticipantMenCoedTeam0.1
364,2005,OperatingExpensesperTeamMenCoedTeam,2277.777778,OperatingExpensesperTeamMenCoedTeam0.1
365,2005,OperatingExpensesperParticipantWomenCoedTeam,227.7777778,OperatingExpensesperParticipantWomenCoedTeam0.1
366,2005,OperatingExpensesperTeamWomenCoedTeam,1822.222222,OperatingExpensesperTeamWomenCoedTeam0.1
367,2005,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,4100.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.1
368,2005,RevenuesMensTeam,28755.0,RevenuesMensTeam0.1
369,2005,RevenuesWomensTeam,25092.4,RevenuesWomensTeam0.1
370,2005,TotalRevenuesForMensTeamandWomensTeam,52068.4,TotalRevenuesForMensTeamandWomensTeam0.1
371,2005,RevenuesMenCoedTeam,291.6666667,RevenuesMenCoedTeam0.1
372,2005,RevenuesWomenCoedTeam,233.3333333,RevenuesWomenCoedTeam0.1
373,2005,TotalRevenuesMenCoedTeamWomenCoedTeam,525.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.1
374,2005,TotalRevenuesMensTeamandMenCoedTeam,27792.5,TotalRevenuesMensTeamandMenCoedTeam0.1
375,2005,TotalRevenuesWomensTeamandWomenCoedTeam,20012.600000000002,TotalRevenuesWomensTeamandWomenCoedTeam0.1
376,2005,TotalRevenuesMensTeamWomensTeamandCoedTeam,52068.4,TotalRevenuesMensTeamWomensTeamandCoedTeam0.1
377,2005,ExpensesMensTeam,33168.100000000006,ExpensesMensTeam0.1
378,2005,ExpensesWomensTeam,30804.4,ExpensesWomensTeam0.1
379,2005,TotalExpensesMensTeamandWomensTeam,60910.8,TotalExpensesMensTeamandWomensTeam0.1
380,2005,ExpensesMenCoedTeam,1958.333333,ExpensesMenCoedTeam0.1
381,2005,ExpensesWomenCoedTeam,1566.666667,ExpensesWomenCoedTeam0.1
382,2005,TotalExpensesMenCoedTeamandWomenCoedTeam,3525.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.1
383,2005,TotalExpensesMensTeamandMenCoedTeam,32044.3,TotalExpensesMensTeamandMenCoedTeam0.1
384,2005,TotalExpensesWomensTeamandWomenCoedTeam,25450.600000000002,TotalExpensesWomensTeamandWomenCoedTeam0.1
385,2005,TotalExpensesMensTeamWomensTeamandCoedTeam,59908.8,TotalExpensesMensTeamWomensTeamandCoedTeam0.1
386,2005,UNITID,149774.25,UNITID0.25
387,2005,ClassificationName,4.0,ClassificationName0.25
388,2005,SanctionCode,1.0,SanctionCode0.25
389,2005,MaleUndergraduates,513.0,MaleUndergraduates0.25
390,2005,FemaleUndergraduates,698.0,FemaleUndergraduates0.25
391,2005,TotalUndergraduates,1220.0,TotalUndergraduates0.25
392,2005,SportCode,2.0,SportCode0.25
393,2005,ParticipantsMensTeam,13.0,ParticipantsMensTeam0.25
394,2005,ParticipantsWomensTeam,12.0,ParticipantsWomensTeam0.25
395,2005,ParticipantsMenCoedTeam,10.0,ParticipantsMenCoedTeam0.25
396,2005,ParticipantsWomenCoedTeam,8.0,ParticipantsWomenCoedTeam0.25
397,2005,TotalParticipantsMensTeamMenCoedTeam,13.0,TotalParticipantsMensTeamMenCoedTeam0.25
398,2005,TotalParticipantsWomensTeamWomenCoedTeam,12.0,TotalParticipantsWomensTeamWomenCoedTeam0.25
399,2005,OperatingExpensesperParticipantMensTeam,1371.25,OperatingExpensesperParticipantMensTeam0.25
400,2005,OperatingExpensesperTeamMensTeam,21688.0,OperatingExpensesperTeamMensTeam0.25
401,2005,OperatingExpensesperParticipantWomensTeam,1401.25,OperatingExpensesperParticipantWomensTeam0.25
402,2005,OperatingExpensesperTeamWomensTeam,19456.75,OperatingExpensesperTeamWomensTeam0.25
403,2005,TotalOperatingExpensesMensTeamandWomensTeam,41857.5,TotalOperatingExpensesMensTeamandWomensTeam0.25
404,2005,OperatingExpensesperParticipantMenCoedTeam,227.7777778,OperatingExpensesperParticipantMenCoedTeam0.25
405,2005,OperatingExpensesperTeamMenCoedTeam,2277.777778,OperatingExpensesperTeamMenCoedTeam0.25
406,2005,OperatingExpensesperParticipantWomenCoedTeam,227.7777778,OperatingExpensesperParticipantWomenCoedTeam0.25
407,2005,OperatingExpensesperTeamWomenCoedTeam,1822.222222,OperatingExpensesperTeamWomenCoedTeam0.25
408,2005,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,4100.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.25
409,2005,RevenuesMensTeam,62039.5,RevenuesMensTeam0.25
410,2005,RevenuesWomensTeam,51173.0,RevenuesWomensTeam0.25
411,2005,TotalRevenuesForMensTeamandWomensTeam,115255.0,TotalRevenuesForMensTeamandWomensTeam0.25
412,2005,RevenuesMenCoedTeam,291.6666667,RevenuesMenCoedTeam0.25
413,2005,RevenuesWomenCoedTeam,233.3333333,RevenuesWomenCoedTeam0.25
414,2005,TotalRevenuesMenCoedTeamWomenCoedTeam,525.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.25
415,2005,TotalRevenuesMensTeamandMenCoedTeam,61293.5,TotalRevenuesMensTeamandMenCoedTeam0.25
416,2005,TotalRevenuesWomensTeamandWomenCoedTeam,46472.75,TotalRevenuesWomensTeamandWomenCoedTeam0.25
417,2005,TotalRevenuesMensTeamWomensTeamandCoedTeam,115255.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.25
418,2005,ExpensesMensTeam,70232.75,ExpensesMensTeam0.25
419,2005,ExpensesWomensTeam,63327.5,ExpensesWomensTeam0.25
420,2005,TotalExpensesMensTeamandWomensTeam,128624.0,TotalExpensesMensTeamandWomensTeam0.25
421,2005,ExpensesMenCoedTeam,1958.333333,ExpensesMenCoedTeam0.25
422,2005,ExpensesWomenCoedTeam,1566.666667,ExpensesWomenCoedTeam0.25
423,2005,TotalExpensesMenCoedTeamandWomenCoedTeam,3525.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.25
424,2005,TotalExpensesMensTeamandMenCoedTeam,68259.25,TotalExpensesMensTeamandMenCoedTeam0.25
425,2005,TotalExpensesWomensTeamandWomenCoedTeam,58362.5,TotalExpensesWomensTeamandWomenCoedTeam0.25
426,2005,TotalExpensesMensTeamWomensTeamandCoedTeam,127377.75,TotalExpensesMensTeamWomensTeamandCoedTeam0.25
427,2005,UNITID,178882.0,UNITID0.5
428,2005,ClassificationName,7.0,ClassificationName0.5
429,2005,SanctionCode,1.0,SanctionCode0.5
430,2005,MaleUndergraduates,961.0,MaleUndergraduates0.5
431,2005,FemaleUndergraduates,1287.0,FemaleUndergraduates0.5
432,2005,TotalUndergraduates,2278.0,TotalUndergraduates0.5
433,2005,SportCode,2.0,SportCode0.5
434,2005,ParticipantsMensTeam,15.0,ParticipantsMensTeam0.5
435,2005,ParticipantsWomensTeam,14.0,ParticipantsWomensTeam0.5
436,2005,ParticipantsMenCoedTeam,10.0,ParticipantsMenCoedTeam0.5
437,2005,ParticipantsWomenCoedTeam,8.0,ParticipantsWomenCoedTeam0.5
438,2005,TotalParticipantsMensTeamMenCoedTeam,15.0,TotalParticipantsMensTeamMenCoedTeam0.5
439,2005,TotalParticipantsWomensTeamWomenCoedTeam,14.0,TotalParticipantsWomensTeamWomenCoedTeam0.5
440,2005,OperatingExpensesperParticipantMensTeam,2253.0,OperatingExpensesperParticipantMensTeam0.5
441,2005,OperatingExpensesperTeamMensTeam,35957.5,OperatingExpensesperTeamMensTeam0.5
442,2005,OperatingExpensesperParticipantWomensTeam,2294.5,OperatingExpensesperParticipantWomensTeam0.5
443,2005,OperatingExpensesperTeamWomensTeam,31537.5,OperatingExpensesperTeamWomensTeam0.5
444,2005,TotalOperatingExpensesMensTeamandWomensTeam,67338.5,TotalOperatingExpensesMensTeamandWomensTeam0.5
445,2005,OperatingExpensesperParticipantMenCoedTeam,227.7777778,OperatingExpensesperParticipantMenCoedTeam0.5
446,2005,OperatingExpensesperTeamMenCoedTeam,2277.777778,OperatingExpensesperTeamMenCoedTeam0.5
447,2005,OperatingExpensesperParticipantWomenCoedTeam,227.7777778,OperatingExpensesperParticipantWomenCoedTeam0.5
448,2005,OperatingExpensesperTeamWomenCoedTeam,1822.222222,OperatingExpensesperTeamWomenCoedTeam0.5
449,2005,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,4100.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.5
450,2005,RevenuesMensTeam,140451.5,RevenuesMensTeam0.5
451,2005,RevenuesWomensTeam,108814.0,RevenuesWomensTeam0.5
452,2005,TotalRevenuesForMensTeamandWomensTeam,258565.0,TotalRevenuesForMensTeamandWomensTeam0.5
453,2005,RevenuesMenCoedTeam,291.6666667,RevenuesMenCoedTeam0.5
454,2005,RevenuesWomenCoedTeam,233.3333333,RevenuesWomenCoedTeam0.5
455,2005,TotalRevenuesMenCoedTeamWomenCoedTeam,525.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.5
456,2005,TotalRevenuesMensTeamandMenCoedTeam,139480.5,TotalRevenuesMensTeamandMenCoedTeam0.5
457,2005,TotalRevenuesWomensTeamandWomenCoedTeam,105173.5,TotalRevenuesWomensTeamandWomenCoedTeam0.5
458,2005,TotalRevenuesMensTeamWomensTeamandCoedTeam,258565.0,TotalRevenuesMensTeamWomensTeamandCoedTeam0.5
459,2005,ExpensesMensTeam,148531.5,ExpensesMensTeam0.5
460,2005,ExpensesWomensTeam,130622.0,ExpensesWomensTeam0.5
461,2005,TotalExpensesMensTeamandWomensTeam,272274.0,TotalExpensesMensTeamandWomensTeam0.5
462,2005,ExpensesMenCoedTeam,1958.333333,ExpensesMenCoedTeam0.5
463,2005,ExpensesWomenCoedTeam,1566.666667,ExpensesWomenCoedTeam0.5
464,2005,TotalExpensesMenCoedTeamandWomenCoedTeam,3525.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.5
465,2005,TotalExpensesMensTeamandMenCoedTeam,147148.5,TotalExpensesMensTeamandMenCoedTeam0.5
466,2005,TotalExpensesWomensTeamandWomenCoedTeam,123963.5,TotalExpensesWomensTeamandWomenCoedTeam0.5
467,2005,TotalExpensesMensTeamWomensTeamandCoedTeam,271051.5,TotalExpensesMensTeamWomensTeamandCoedTeam0.5
468,2005,UNITID,211349.75,UNITID0.75
469,2005,ClassificationName,10.0,ClassificationName0.75
470,2005,SanctionCode,3.0,SanctionCode0.75
471,2005,MaleUndergraduates,2202.0,MaleUndergraduates0.75
472,2005,FemaleUndergraduates,2770.0,FemaleUndergraduates0.75
473,2005,TotalUndergraduates,4930.5,TotalUndergraduates0.75
474,2005,SportCode,2.0,SportCode0.75
475,2005,ParticipantsMensTeam,17.0,ParticipantsMensTeam0.75
476,2005,ParticipantsWomensTeam,15.0,ParticipantsWomensTeam0.75
477,2005,ParticipantsMenCoedTeam,10.0,ParticipantsMenCoedTeam0.75
478,2005,ParticipantsWomenCoedTeam,8.0,ParticipantsWomenCoedTeam0.75
479,2005,TotalParticipantsMensTeamMenCoedTeam,17.0,TotalParticipantsMensTeamMenCoedTeam0.75
480,2005,TotalParticipantsWomensTeamWomenCoedTeam,15.0,TotalParticipantsWomensTeamWomenCoedTeam0.75
481,2005,OperatingExpensesperParticipantMensTeam,4893.5,OperatingExpensesperParticipantMensTeam0.75
482,2005,OperatingExpensesperTeamMensTeam,71710.0,OperatingExpensesperTeamMensTeam0.75
483,2005,OperatingExpensesperParticipantWomensTeam,4550.5,OperatingExpensesperParticipantWomensTeam0.75
484,2005,OperatingExpensesperTeamWomensTeam,63791.5,OperatingExpensesperTeamWomensTeam0.75
485,2005,TotalOperatingExpensesMensTeamandWomensTeam,136685.25,TotalOperatingExpensesMensTeamandWomensTeam0.75
486,2005,OperatingExpensesperParticipantMenCoedTeam,227.7777778,OperatingExpensesperParticipantMenCoedTeam0.75
487,2005,OperatingExpensesperTeamMenCoedTeam,2277.777778,OperatingExpensesperTeamMenCoedTeam0.75
488,2005,OperatingExpensesperParticipantWomenCoedTeam,227.7777778,OperatingExpensesperParticipantWomenCoedTeam0.75
489,2005,OperatingExpensesperTeamWomenCoedTeam,1822.222222,OperatingExpensesperTeamWomenCoedTeam0.75
490,2005,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,4100.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.75
491,2005,RevenuesMensTeam,348755.75,RevenuesMensTeam0.75
492,2005,RevenuesWomensTeam,259153.5,RevenuesWomensTeam0.75
493,2005,TotalRevenuesForMensTeamandWomensTeam,608251.25,TotalRevenuesForMensTeamandWomensTeam0.75
494,2005,RevenuesMenCoedTeam,291.6666667,RevenuesMenCoedTeam0.75
495,2005,RevenuesWomenCoedTeam,233.3333333,RevenuesWomenCoedTeam0.75
496,2005,TotalRevenuesMenCoedTeamWomenCoedTeam,525.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.75
497,2005,TotalRevenuesMensTeamandMenCoedTeam,347825.0,TotalRevenuesMensTeamandMenCoedTeam0.75
498,2005,TotalRevenuesWomensTeamandWomenCoedTeam,249984.5,TotalRevenuesWomensTeamandWomenCoedTeam0.75
499,2005,TotalRevenuesMensTeamWomensTeamandCoedTeam,608251.25,TotalRevenuesMensTeamWomensTeamandCoedTeam0.75
500,2005,ExpensesMensTeam,387732.25,ExpensesMensTeam0.75
501,2005,ExpensesWomensTeam,344802.0,ExpensesWomensTeam0.75
502,2005,TotalExpensesMensTeamandWomensTeam,715170.0,TotalExpensesMensTeamandWomensTeam0.75
503,2005,ExpensesMenCoedTeam,1958.333333,ExpensesMenCoedTeam0.75
504,2005,ExpensesWomenCoedTeam,1566.666667,ExpensesWomenCoedTeam0.75
505,2005,TotalExpensesMenCoedTeamandWomenCoedTeam,3525.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.75
506,2005,TotalExpensesMensTeamandMenCoedTeam,384829.0,TotalExpensesMensTeamandMenCoedTeam0.75
507,2005,TotalExpensesWomensTeamandWomenCoedTeam,324099.0,TotalExpensesWomensTeamandWomenCoedTeam0.75
508,2005,TotalExpensesMensTeamWomensTeamandCoedTeam,713858.75,TotalExpensesMensTeamWomensTeamandCoedTeam0.75
509,2005,UNITID,229146.5,UNITID0.9
510,2005,ClassificationName,13.0,ClassificationName0.9
511,2005,SanctionCode,3.0,SanctionCode0.9
512,2005,MaleUndergraduates,4542.0,MaleUndergraduates0.9
513,2005,FemaleUndergraduates,5511.0,FemaleUndergraduates0.9
514,2005,TotalUndergraduates,10047.0,TotalUndergraduates0.9
515,2005,SportCode,2.0,SportCode0.9
516,2005,ParticipantsMensTeam,20.0,ParticipantsMensTeam0.9
517,2005,ParticipantsWomensTeam,17.0,ParticipantsWomensTeam0.9
518,2005,ParticipantsMenCoedTeam,10.0,ParticipantsMenCoedTeam0.9
519,2005,ParticipantsWomenCoedTeam,8.0,ParticipantsWomenCoedTeam0.9
520,2005,TotalParticipantsMensTeamMenCoedTeam,20.0,TotalParticipantsMensTeamMenCoedTeam0.9
521,2005,TotalParticipantsWomensTeamWomenCoedTeam,17.0,TotalParticipantsWomensTeamWomenCoedTeam0.9
522,2005,OperatingExpensesperParticipantMensTeam,15916.100000000002,OperatingExpensesperParticipantMensTeam0.9
523,2005,OperatingExpensesperTeamMensTeam,245071.0,OperatingExpensesperTeamMensTeam0.9
524,2005,OperatingExpensesperParticipantWomensTeam,12286.100000000008,OperatingExpensesperParticipantWomensTeam0.9
525,2005,OperatingExpensesperTeamWomensTeam,176948.60000000003,OperatingExpensesperTeamWomensTeam0.9
526,2005,TotalOperatingExpensesMensTeamandWomensTeam,427545.30000000005,TotalOperatingExpensesMensTeamandWomensTeam0.9
527,2005,OperatingExpensesperParticipantMenCoedTeam,227.7777778,OperatingExpensesperParticipantMenCoedTeam0.9
528,2005,OperatingExpensesperTeamMenCoedTeam,2277.777778,OperatingExpensesperTeamMenCoedTeam0.9
529,2005,OperatingExpensesperParticipantWomenCoedTeam,227.7777778,OperatingExpensesperParticipantWomenCoedTeam0.9
530,2005,OperatingExpensesperTeamWomenCoedTeam,1822.222222,OperatingExpensesperTeamWomenCoedTeam0.9
531,2005,TotalOperatingExpensesMenCoedTeamWomenCoedTeam,4100.0,TotalOperatingExpensesMenCoedTeamWomenCoedTeam0.9
532,2005,RevenuesMensTeam,1135283.8000000003,RevenuesMensTeam0.9
533,2005,RevenuesWomensTeam,571163.7999999997,RevenuesWomensTeam0.9
534,2005,TotalRevenuesForMensTeamandWomensTeam,1873007.2000000004,TotalRevenuesForMensTeamandWomensTeam0.9
535,2005,RevenuesMenCoedTeam,291.6666667,RevenuesMenCoedTeam0.9
536,2005,RevenuesWomenCoedTeam,233.3333333,RevenuesWomenCoedTeam0.9
537,2005,TotalRevenuesMenCoedTeamWomenCoedTeam,525.0,TotalRevenuesMenCoedTeamWomenCoedTeam0.9
538,2005,TotalRevenuesMensTeamandMenCoedTeam,1128106.0000000005,TotalRevenuesMensTeamandMenCoedTeam0.9
539,2005,TotalRevenuesWomensTeamandWomenCoedTeam,554939.2000000004,TotalRevenuesWomensTeamandWomenCoedTeam0.9
540,2005,TotalRevenuesMensTeamWomensTeamandCoedTeam,1873007.2000000004,TotalRevenuesMensTeamWomensTeamandCoedTeam0.9
541,2005,ExpensesMensTeam,1274617.7000000004,ExpensesMensTeam0.9
542,2005,ExpensesWomensTeam,927801.3999999996,ExpensesWomensTeam0.9
543,2005,TotalExpensesMensTeamandWomensTeam,2150365.2,TotalExpensesMensTeamandWomensTeam0.9
544,2005,ExpensesMenCoedTeam,1958.333333,ExpensesMenCoedTeam0.9
545,2005,ExpensesWomenCoedTeam,1566.666667,ExpensesWomenCoedTeam0.9
546,2005,TotalExpensesMenCoedTeamandWomenCoedTeam,3525.0,TotalExpensesMenCoedTeamandWomenCoedTeam0.9
547,2005,TotalExpensesMensTeamandMenCoedTeam,1269939.5,TotalExpensesMensTeamandMenCoedTeam0.9
548,2005,TotalExpensesWomensTeamandWomenCoedTeam,910418.6000000001,TotalExpensesWomensTeamandWomenCoedTeam0.9
549,2005,TotalExpensesMensTeamWomensTeamandCoedTeam,2146263.7,TotalExpensesMensTeamWomensTeamandCoedTeam0.9
550,2006,UNITID,122987.8,UNITID0.1
551,2006,ClassificationName,2.0,ClassificationName0.1
552,2006,SanctionCode,1.0,SanctionCode0.1
553,2006,MaleUndergraduates,314.0,MaleUndergraduates0.1
554,2006,FemaleUndergraduates,399.3,FemaleUndergraduates0.1
555,2006,TotalUndergraduates,751.9000000000001,TotalUndergraduates0.1
556,2006,SportCode,2.0,SportCode0.1
557,2006,ParticipantsMensTeam,12.0,ParticipantsMensTeam0.1
558,2006,ParticipantsWomensTeam,10.0,ParticipantsWomensTeam0.1
559,2006,TotalParticipantsMensTeamMenCoedTeam,12.0,TotalParticipantsMensTeamMenCoedTeam0.1
560,2006,TotalParticipantsWomensTeamWomenCoedTeam,10.0,TotalParticipantsWomensTeamWomenCoedTeam0.1
561,2006,OperatingExpensesperParticipantMensTeam,947.3,OperatingExpensesperParticipantMensTeam0.1
